PAIS,ANO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,IDIOMA.ESTANDARIZADO.COMPLETO,CANTIDAD_REGISTROS
BRASIL,2024,NOVA FRONTEIRA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,4.0
BRASIL,2024,NVERSOS EDITORA LTDA. EPP,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,2.0
BRASIL,2024,NVERSOS EDITORA LTDA. EPP,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,2.0
BRASIL,2024,NVERSOS EDITORA LTDA. EPP,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,2.0
BRASIL,2024,OBJETIVA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,OBRA MISSIONARIA CHAMADA DA MEIA NOITE,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,1.0
BRASIL,2024,OFICIOS TERRESTRES EDICOES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,SIN IDENTIFICAR,1.0
BRASIL,2024,PABLO GUIMARAES,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,PAPILLON,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,PAPILLON,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,PARAGRAPHO 23,820 - LITERATURA INGLESA E INGLESA ANTIGUA,SIN IDENTIFICAR,1.0
BRASIL,2024,PARALELA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,5.0
BRASIL,2024,PARALELA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,3.0
BRASIL,2024,PARALELA,810 - LITERATURA AMERICANA EN INGLÉS,GALLEGO,1.0
BRASIL,2024,PARALELA,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,4.0
BRASIL,2024,PARALELA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,FINÉS,1.0
BRASIL,2024,PARALELA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,2.0
BRASIL,2024,PAULO VINICIUS GOMES CERAVOLO,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,PE DA LETRA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,PENGUIN RANDOM HOUSE,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,PERSPECTIVA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,4.0
BRASIL,2024,PITAYA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,6.0
BRASIL,2024,PITAYA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,PITOMBA! LIVROS E DISCOS,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,PLATAFORMA21,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
BRASIL,2024,PLATAFORMA21,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,2.0
BRASIL,2024,PLATAFORMA21,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,2.0
BRASIL,2024,POESIA PELO MUNDO,890 - LITERATURAS DE OTRAS LENGUAS,PORTUGUÉS,1.0
BRASIL,2024,POWERLINE MUSIC & BOOKS,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,PROJETO BRASIL EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,RAFAEL PEREIRA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,RED DRAGON PUBLISHER,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,3.0
BRASIL,2024,RED DRAGON PUBLISHER,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,1.0
BRASIL,2024,REFORMA PUB,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,RELICARIO,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,RELICARIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
BRASIL,2024,RESERVER EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,RESERVER EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,RESERVER EDITORA,810 - LITERATURA AMERICANA EN INGLÉS,FRANCÉS,1.0
BRASIL,2024,RESERVER EDITORA,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,3.0
BRASIL,2024,RESERVER EDITORA,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,1.0
BRASIL,2024,SCRIPTORIANDO,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,3.0
BRASIL,2024,SEBO CLEPSIDRA,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,SEBO CLEPSIDRA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,SIN IDENTIFICAR,1.0
BRASIL,2024,SEGUINTE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
BRASIL,2024,SEGUINTE,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,5.0
BRASIL,2024,SEGUINTE,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,SEGUINTE,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,2.0
BRASIL,2024,SEGUINTE,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,1.0
BRASIL,2024,SEIVA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,4.0
BRASIL,2024,SEIVA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,SETIMO SELO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,SILVIO SERGIO PACHECO SAMPAIO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,SIN IDENTIFICAR,3.0
BRASIL,2024,"SKEELO EDITORA, PRODUTOS E SERVICOS DIGITAIS LTDA",800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,"SKEELO EDITORA, PRODUTOS E SERVICOS DIGITAIS LTDA",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
BRASIL,2024,"SKEELO EDITORA, PRODUTOS E SERVICOS DIGITAIS LTDA",820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,"SKEELO EDITORA, PRODUTOS E SERVICOS DIGITAIS LTDA",820 - LITERATURA INGLESA E INGLESA ANTIGUA,SIN IDENTIFICAR,1.0
BRASIL,2024,SUMA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,4.0
BRASIL,2024,SUMA,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,THAIS SOUTO PAULA DA COSTA NEVES,800 - LITERATURA Y RETÓRICA: GENERAL,ALEMÁN,3.0
BRASIL,2024,THAIS SOUTO PAULA DA COSTA NEVES,800 - LITERATURA Y RETÓRICA: GENERAL,POLACO,1.0
BRASIL,2024,THAIS SOUTO PAULA DA COSTA NEVES,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,THE GIFT BOX LTDA,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,2.0
BRASIL,2024,THE GIFT BOX LTDA,810 - LITERATURA AMERICANA EN INGLÉS,ITALIANO,1.0
BRASIL,2024,THE GIFT BOX LTDA,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,31.0
BRASIL,2024,THE GIFT BOX LTDA,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,15.0
BRASIL,2024,THE GIFT DARK,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,4.0
BRASIL,2024,THE GIFT DARK,810 - LITERATURA AMERICANA EN INGLÉS,ITALIANO,2.0
BRASIL,2024,THE GIFT DARK,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,16.0
BRASIL,2024,THE GIFT FANTASY,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,4.0
BRASIL,2024,THIAGO HENRIQUE AVELINO CRUZ,800 - LITERATURA Y RETÓRICA: GENERAL,BRETÓN,1.0
BRASIL,2024,THIAGO HENRIQUE AVELINO CRUZ,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
BRASIL,2024,THIAGO HENRIQUE AVELINO CRUZ,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,9.0
BRASIL,2024,THIAGO HENRIQUE AVELINO CRUZ,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,1.0
BRASIL,2024,TODOLIVRO,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,TORDESILHAS,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,4.0
BRASIL,2024,TRAMA EDITORA LTDA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,TRAMATURA ENTRETENIMENTO,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,2.0
BRASIL,2024,TRIA EDITORA,890 - LITERATURAS DE OTRAS LENGUAS,SIN IDENTIFICAR,1.0
BRASIL,2024,TRIVIUM,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,1.0
BRASIL,2024,UBOOK EDITORA,810 - LITERATURA AMERICANA EN INGLÉS,SIN IDENTIFICAR,2.0
BRASIL,2024,URSO & BURURU,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
BRASIL,2024,VANDA REGINA DE OLIVEIRA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PORTUGUÉS,1.0
BRASIL,2024,VERUS EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
BRASIL,2024,VERUS EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,HÚNGARO,2.0
BRASIL,2024,VERUS EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,30.0
BRASIL,2024,VERUS EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,4.0
BRASIL,2024,VI ART EDITORIAL,810 - LITERATURA AMERICANA EN INGLÉS,PORTUGUÉS,1.0
BRASIL,2024,VIA LEITURA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,2.0
BRASIL,2024,VIA LEITURA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,VITROLA EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,VITROLA EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,SIN IDENTIFICAR,3.0
BRASIL,2024,VITROLA EDITORA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
BRASIL,2024,VOZES DO MUNDO COMUNICACOES LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,1.0
BRASIL,2024,VR EDITORA,800 - LITERATURA Y RETÓRICA: GENERAL,PORTUGUÉS,5.0
BRASIL,2024,WILSON FILHO RIBEIRO DE ALMEIDA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,PORTUGUÉS,1.0
CHILE,2023,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CHILE,2023,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2023,ANDRES URZUA DE LA SOTTA - PROVINCIANOS EDITORES,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2023,CANOPUS EDITORIAL DIGITAL S.P.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2023,CICADA SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2023,"CONCHA FUENTES, CAMILA FERNANDA",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
CHILE,2023,CUADRO DE TIZA EDICIONES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,CUARTO PROPIO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,2.0
CHILE,2023,EDICIONES LIBROS DEL CARDO EIRL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,EDICIONES LIBROS DEL CARDO EIRL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2023,EDICIONES OVEROL ANDRES ALEJANDRO FLORIT CENTO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,EDICIONES TACITAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,EDICIONES TRICAHUE LTDA.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2023,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2023,EDICIONES VIUDA NEGRA SPA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2023,EDITORA ZIG-ZAG,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
CHILE,2023,EDITORA ZIG-ZAG,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2023,EDITORIAL ALEJANDRA ZUNIGA CARDENAS E.I.R.L. - KALEI EDITORA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,EDITORIAL AMANUTA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,EDITORIAL CONTRAPUNTO LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,89.0
CHILE,2023,EDITORIAL HUEDERS LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,EDITORIAL HUEDERS LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,EDITORIAL IDUNN LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,EDITORIAL IMAGINISTAS LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,EDITORIAL PFEIFFER LTDA.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,INVERTIDO EDICIONES SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2023,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2023,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2023,LA POLLERA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2023,LIBERTAD S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,30.0
CHILE,2023,LOM EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2023,LUCIERNAGA EDICIONES SPA,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,1.0
CHILE,2023,MARIA EUGENIA LORENZINI PIZARRO EDITORIAL E.I.R.L. - EDITORIAL FORJA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,MARIA EUGENIA LORENZINI PIZARRO EDITORIAL E.I.R.L. - EDITORIAL FORJA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2023,"MORALES GALLARDO, MARIA EUGENIA",890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2023,OSO DE AGUA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,PIRITA DISTRIBUCION EMILIANA PEREIRA E.I.R.L. - BISTURI 10,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,PIRITA DISTRIBUCION EMILIANA PEREIRA E.I.R.L. - BISTURI 10,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2023,SOCIEDAD COMERCIALIZADORA TIME BOOKS LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2023,TALLERES SARTANA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2023,ZUMBIDO EDITORIAL LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2023,ZUMBIDO EDITORIAL LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2024,ABSTRACCIONES CONCRETAS SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,AGATA MUSGO EDITORA SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2024,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CHILE,2024,ALQUIMIA EDICIONES,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,1.0
CHILE,2024,ARBOL BRICOLAGE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2024,ARBOL BRICOLAGE S.A.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2024,CANOPUS EDITORIAL DIGITAL S.P.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CHILE,2024,CICADA SPA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2024,DROUILLY Y PLAZA SPA - NOCTAMBULA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2024,EDICIONES DE LA LUMBRE LIMITADA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2024,EDICIONES EKARE SUR LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,EDICIONES LIBROS DEL CARDO EIRL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES MARIA CRISTINA VEGA EIRL - EDICIONES DEL DODO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES OVEROL ANDRES ALEJANDRO FLORIT CENTO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES TACITAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES TRICAHUE LTDA.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,10.0
CHILE,2024,EDICIONES TRICAHUE LTDA.,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2024,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2024,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2024,EDICIONES UNIVERSIDAD DIEGO PORTALES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
CHILE,2024,EDICIONES URANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDICIONES URANO,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,3.0
CHILE,2024,EDICIONES VIUDA NEGRA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CHILE,2024,EDITORA Y PRODUCTORA PLANETA SOSTENIBLE JUAN FRANCISCO BASCUNAN MUNOZ E.I.R.L.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,EDITORA ZIG-ZAG,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
CHILE,2024,EDITORIAL AMANUTA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,EDITORIAL CONTRAPUNTO LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,62.0
CHILE,2024,EDITORIAL DESBORDES /MARGINALIA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2024,EDITORIAL HUEDERS LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,EDITORIAL IDUNN LTDA.,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
CHILE,2024,EDITORIAL LIBROSDEMENTIRA LTDA.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDITORIAL MAITRI,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2024,EDITORIAL SAPOSCAT LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,EDITORIAL TELURICA LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,10.0
CHILE,2024,EDITORIAL TELURICA LIMITADA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2024,FONDO DE CULTURA ECONOMICA CHILE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,GRUPO EDITORIAL NORMA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
CHILE,2024,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
CHILE,2024,KOMOREBI EDICIONES LIMITADA,890 - LITERATURAS DE OTRAS LENGUAS,MULTILINGÜE,1.0
CHILE,2024,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,1.0
CHILE,2024,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,LA POLLERA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2024,LIBERTAD S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,68.0
CHILE,2024,LIBROS FAQIR SPA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
CHILE,2024,LOM EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,LOM EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,LUCIERNAGA EDICIONES SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,MARIA EUGENIA LORENZINI PIZARRO EDITORIAL E.I.R.L. - EDITORIAL FORJA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,PIRITA DISTRIBUCION EMILIANA PEREIRA E.I.R.L. - BISTURI 10,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2024,POSTUMA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2024,SOCIEDAD COMERCIALIZADORA TIME BOOKS LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
CHILE,2024,TORRE DE MARFIL EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2024,UNIVERSIDAD CATOLICA DEL MAULE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,AGNICION SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,ARBOL BRICOLAGE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,2.0
CHILE,2025,BULK EDITORES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDICIONES CRISTIAN JAIME GONZALEZ CRUZ - EDICIONES CASA DE BARRO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
CHILE,2025,EDICIONES LIBROS DEL CARDO EIRL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,EDICIONES LIBROS DEL CARDO EIRL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,4.0
CHILE,2025,EDICIONES LITOST SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2025,EDICIONES MARIA CRISTINA VEGA EIRL - EDICIONES DEL DODO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDICIONES OVEROL ANDRES ALEJANDRO FLORIT CENTO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,EDICIONES OVEROL ANDRES ALEJANDRO FLORIT CENTO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2025,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2025,EDICIONES UNIVERSIDAD DIEGO PORTALES,810 - LITERATURA AMERICANA EN INGLÉS,ESPAÑOL,2.0
CHILE,2025,EDICIONES UNIVERSIDAD DIEGO PORTALES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
