PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
ARGENTINA,TODOS,20% - 30%,3,7.67,1.16,33,OTROS,2.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ITALIANO,9.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,RUSO,7.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ESLOVENO,4.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ALEMÁN,1.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ESL,5.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ELL,1.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,INGLÉS,47.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,FRANCÉS,5.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,SIN IDENTIFICAR,64.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,PORTUGUÉS,4.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,NEERLANDÉS,7.0
ARGENTINA,TODOS,30% - 40%,4,4.7,0.73,33,ESL / SAN /,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,HEBREO,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,ITALIANO,5.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,SUECO,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,RUSO,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,ALEMÁN,3.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,ELL,2.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,INGLÉS,23.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,JAPONES,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,FRANCÉS,13.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,SIN IDENTIFICAR,47.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,NORUEGO,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,PORTUGUÉS,1.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,NEERLANDÉS,6.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,POLACO,2.0
ARGENTINA,TODOS,40% - 50%,5,3.27,0.45,33,OTROS,1.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,ITALIANO,5.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,RUSO,4.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,INGLÉS,15.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,DANÉS,1.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,FRANCÉS,6.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,SIN IDENTIFICAR,28.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,PORTUGUÉS,4.0
ARGENTINA,TODOS,50% - 60%,6,2.0,0.0,33,NEERLANDÉS,3.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,ITALIANO,3.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,LATÍN,1.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,ESL,2.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,INGLÉS,12.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,FRANCÉS,5.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,SIN IDENTIFICAR,25.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,PORTUGUÉS,4.0
ARGENTINA,TODOS,60% - 70%,7,1.64,0.49,33,NEERLANDÉS,2.0
ARGENTINA,TODOS,70% - 80%,8,1.0,0.0,33,INGLÉS,9.0
ARGENTINA,TODOS,70% - 80%,8,1.0,0.0,33,DANÉS,1.0
ARGENTINA,TODOS,70% - 80%,8,1.0,0.0,33,FRANCÉS,4.0
ARGENTINA,TODOS,70% - 80%,8,1.0,0.0,33,SIN IDENTIFICAR,16.0
ARGENTINA,TODOS,70% - 80%,8,1.0,0.0,33,PORTUGUÉS,3.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,ITALIANO,2.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,GRIEGO,1.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,ESL,2.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,INGLÉS,7.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,JAPONES,1.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,FRANCÉS,4.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,SIN IDENTIFICAR,10.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,CHINO,1.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,PORTUGUÉS,3.0
ARGENTINA,TODOS,80% - 90%,9,1.0,0.0,33,NEERLANDÉS,2.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,ARABE,1.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,RUSO,1.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,ESL,2.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,INGLÉS,5.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,JAPONES,1.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,FRANCÉS,3.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,SIN IDENTIFICAR,16.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,PORTUGUÉS,1.0
ARGENTINA,TODOS,90% - 100%,10,1.0,0.0,33,NEERLANDÉS,3.0
BOLIVIA,2010,Top 10%,1,15.0,0.0,1,SIN IDENTIFICAR,1.0
BOLIVIA,2010,Top 10%,1,15.0,0.0,1,ESPAÑOL,14.0
BOLIVIA,2010,10% - 20%,2,2.0,0.0,1,ITALIANO,2.0
BOLIVIA,2010,20% - 30%,3,1.0,0.0,1,PORTUGUÉS,1.0
BOLIVIA,2011,Top 10%,1,1.0,0.0,1,ITALIANO,1.0
BOLIVIA,2011,10% - 20%,2,1.0,0.0,1,ESPAÑOL,1.0
BOLIVIA,2012,Top 10%,1,1.0,0.0,1,ITALIANO,1.0
BOLIVIA,2015,Top 10%,1,1.0,0.0,1,SIN IDENTIFICAR,1.0
BOLIVIA,2016,Top 10%,1,2.0,0.0,1,GRIEGO,2.0
BOLIVIA,2016,10% - 20%,2,1.0,0.0,1,ITALIANO,1.0
BOLIVIA,2017,Top 10%,1,2.0,0.0,1,ITALIANO,2.0
BOLIVIA,2017,10% - 20%,2,1.0,0.0,1,SIN IDENTIFICAR,1.0
BOLIVIA,2017,20% - 30%,3,1.0,0.0,1,QUECHUA,1.0
BOLIVIA,2017,30% - 40%,4,1.0,0.0,1,GRIEGO,1.0
BOLIVIA,2018,Top 10%,1,1.0,0.0,1,INGLÉS,1.0
BOLIVIA,2018,10% - 20%,2,1.0,0.0,1,INGLÉS,1.0
BOLIVIA,2018,20% - 30%,3,1.0,0.0,1,INGLÉS,1.0
BOLIVIA,2019,Top 10%,1,1.0,0.0,1,AYMARA,1.0
BOLIVIA,2020,Top 10%,1,1.0,0.0,1,PORTUGUÉS,1.0
BOLIVIA,2020,10% - 20%,2,1.0,0.0,1,LATÍN,1.0
BOLIVIA,2021,Top 10%,1,2.0,0.0,1,ALEMÁN,2.0
BOLIVIA,2021,10% - 20%,2,1.0,0.0,1,ALEMÁN,1.0
BOLIVIA,2022,Top 10%,1,1.0,0.0,1,ALEMÁN,1.0
BOLIVIA,2022,10% - 20%,2,1.0,0.0,1,INGLÉS,1.0
BOLIVIA,2023,Top 10%,1,1.0,0.0,1,FRANCÉS,1.0
BOLIVIA,2023,10% - 20%,2,1.0,0.0,1,ALEMÁN,1.0
BOLIVIA,2024,Top 10%,1,1.0,0.0,1,PORTUGUÉS,1.0
BOLIVIA,2024,10% - 20%,2,1.0,0.0,1,YAMINAWA,1.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,AYMARA,1.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,ITALIANO,4.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,SIN IDENTIFICAR,1.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,ESPAÑOL,14.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,INGLÉS,1.0
BOLIVIA,TODOS,Top 10%,1,11.0,5.66,2,ALEMÁN,1.0
BOLIVIA,TODOS,10% - 20%,2,5.0,1.41,2,FRANCÉS,1.0
BOLIVIA,TODOS,10% - 20%,2,5.0,1.41,2,GRIEGO,2.0
BOLIVIA,TODOS,10% - 20%,2,5.0,1.41,2,PORTUGUÉS,3.0
BOLIVIA,TODOS,10% - 20%,2,5.0,1.41,2,ALEMÁN,3.0
BOLIVIA,TODOS,10% - 20%,2,5.0,1.41,2,LATÍN,1.0
BOLIVIA,TODOS,20% - 30%,3,2.0,1.41,2,ITALIANO,2.0
BOLIVIA,TODOS,20% - 30%,3,2.0,1.41,2,SIN IDENTIFICAR,1.0
BOLIVIA,TODOS,20% - 30%,3,2.0,1.41,2,ALEMÁN,1.0
BOLIVIA,TODOS,30% - 40%,4,1.0,0.0,2,ITALIANO,1.0
BOLIVIA,TODOS,30% - 40%,4,1.0,0.0,2,INGLÉS,1.0
BOLIVIA,TODOS,40% - 50%,5,1.0,0.0,2,SIN IDENTIFICAR,1.0
BOLIVIA,TODOS,40% - 50%,5,1.0,0.0,2,INGLÉS,1.0
BOLIVIA,TODOS,50% - 60%,6,1.0,0.0,1,QUECHUA,1.0
BOLIVIA,TODOS,60% - 70%,7,1.0,0.0,1,YAMINAWA,1.0
BOLIVIA,TODOS,70% - 80%,8,1.0,0.0,1,ESPAÑOL,1.0
BOLIVIA,TODOS,80% - 90%,9,1.0,0.0,1,GRIEGO,1.0
BOLIVIA,TODOS,90% - 100%,10,1.0,0.0,1,INGLÉS,1.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,ARABE,2.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,FRANCÉS,32.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,SIN IDENTIFICAR,60.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,ITALIANO,40.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,PORTUGUÉS,49.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,NEERLANDÉS,3.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,ESPAÑOL,60.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,POLACO,3.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,INGLÉS,633.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,RUSO,2.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,ALEMÁN,14.0
BRASIL,2010,Top 10%,1,90.4,79.26,10,OTROS,6.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,FRANCÉS,25.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,SIN IDENTIFICAR,37.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,ITALIANO,1.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,PORTUGUÉS,26.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,NEERLANDÉS,1.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,ESPAÑOL,30.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,INGLÉS,75.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,ALEMÁN,11.0
BRASIL,2010,10% - 20%,2,20.7,6.2,10,LATÍN,1.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,FRANCÉS,12.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,SIN IDENTIFICAR,5.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,ITALIANO,2.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,COREANO,1.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,PORTUGUÉS,8.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,ESPAÑOL,15.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,INGLÉS,30.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,RUSO,2.0
BRASIL,2010,20% - 30%,3,8.5,2.01,10,ALEMÁN,10.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,HEBREO,1.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,GRIEGO,1.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,SIN IDENTIFICAR,11.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,ITALIANO,1.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,PORTUGUÉS,5.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,ESPAÑOL,7.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,INGLÉS,24.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,RUSO,1.0
BRASIL,2010,30% - 40%,4,5.4,0.52,10,ALEMÁN,3.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,ESLOVACO,2.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,TURCO,2.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,FRANCÉS,1.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,SIN IDENTIFICAR,5.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,ITALIANO,3.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,PORTUGUÉS,1.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,ESPAÑOL,6.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,INGLÉS,12.0
BRASIL,2010,40% - 50%,5,3.6,0.7,10,ALEMÁN,4.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,FRANCÉS,2.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,SIN IDENTIFICAR,6.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,ITALIANO,1.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,PORTUGUÉS,1.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,ESPAÑOL,1.0
BRASIL,2010,50% - 60%,6,2.0,0.0,10,INGLÉS,9.0
BRASIL,2010,60% - 70%,7,1.1,0.32,10,FRANCÉS,2.0
BRASIL,2010,60% - 70%,7,1.1,0.32,10,SIN IDENTIFICAR,4.0
BRASIL,2010,60% - 70%,7,1.1,0.32,10,ANGLO-SAXAO,1.0
BRASIL,2010,60% - 70%,7,1.1,0.32,10,PORTUGUÉS,1.0
BRASIL,2010,60% - 70%,7,1.1,0.32,10,INGLÉS,3.0
BRASIL,2010,70% - 80%,8,1.0,0.0,10,FRANCÉS,1.0
BRASIL,2010,70% - 80%,8,1.0,0.0,10,SIN IDENTIFICAR,4.0
BRASIL,2010,70% - 80%,8,1.0,0.0,10,PORTUGUÉS,2.0
BRASIL,2010,70% - 80%,8,1.0,0.0,10,INGLÉS,3.0
BRASIL,2010,80% - 90%,9,1.0,0.0,10,SIN IDENTIFICAR,4.0
BRASIL,2010,80% - 90%,9,1.0,0.0,10,ITALIANO,1.0
BRASIL,2010,80% - 90%,9,1.0,0.0,10,PORTUGUÉS,2.0
BRASIL,2010,80% - 90%,9,1.0,0.0,10,ESPAÑOL,2.0
BRASIL,2010,80% - 90%,9,1.0,0.0,10,LATÍN,1.0
BRASIL,2010,90% - 100%,10,1.0,0.0,10,FRANCÉS,1.0
BRASIL,2010,90% - 100%,10,1.0,0.0,10,SIN IDENTIFICAR,3.0
BRASIL,2010,90% - 100%,10,1.0,0.0,10,PORTUGUÉS,1.0
BRASIL,2010,90% - 100%,10,1.0,0.0,10,ESPAÑOL,3.0
BRASIL,2010,90% - 100%,10,1.0,0.0,10,INGLÉS,2.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,ITALIANO,66.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,RUSO,6.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,GRIEGO,4.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,ALEMÁN,53.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,COREANO,13.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,ESPAÑOL,85.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,INGLÉS,1427.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,JAPONÉS,20.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,FRANCÉS,135.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,SIN IDENTIFICAR,195.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,CHINO,1.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,PORTUGUÉS,227.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,NEERLANDÉS,2.0
BRASIL,2011,Top 10%,1,68.06,80.07,33,OTROS,12.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,ITALIANO,13.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,GEROGIANO,2.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,GRIEGO,10.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,ALEMÁN,16.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,ESPAÑOL,28.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,INGLÉS,212.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,FRANCÉS,14.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,SIN IDENTIFICAR,55.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,CHINO,1.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,PORTUGUÉS,17.0
BRASIL,2011,10% - 20%,2,11.18,2.93,33,NEERLANDÉS,1.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,HEBREO,5.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,ITALIANO,1.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,RUSO,6.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,ALEMÁN,10.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,TURCO,4.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,GALEGO,3.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,ESPAÑOL,11.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,INGLÉS,76.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,FRANCÉS,9.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,SIN IDENTIFICAR,36.0
BRASIL,2011,20% - 30%,3,5.06,1.17,33,PORTUGUÉS,6.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,ITALIANO,2.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,GRIEGO,3.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,ALEMÁN,3.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,ESPAÑOL,14.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,INGLÉS,43.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,JAPONÉS,5.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,FRANCÉS,10.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,SIN IDENTIFICAR,13.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,CHINO,1.0
BRASIL,2011,30% - 40%,4,3.15,0.57,33,PORTUGUÉS,10.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,ITALIANO,4.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,GRIEGO,1.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,ALEMÁN,2.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,CATALÁN,1.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,ESPAÑOL,2.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,INGLÉS,19.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,FRANCÉS,7.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,SIN IDENTIFICAR,19.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,CHINO,1.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,PORTUGUÉS,8.0
BRASIL,2011,40% - 50%,5,2.0,0.0,33,OTROS,2.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,HEBREO,1.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,ITALIANO,1.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,GRIEGO,2.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,ALEMÁN,2.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,ESPAÑOL,3.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,INGLÉS,24.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,FRANCÉS,8.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,SIN IDENTIFICAR,11.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,PORTUGUÉS,8.0
BRASIL,2011,50% - 60%,6,1.85,0.36,33,NEERLANDÉS,1.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,ITALIANO,1.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,ALEMÁN,1.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,ESPAÑOL,2.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,INGLÉS,13.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,SIN IDENTIFICAR,13.0
BRASIL,2011,60% - 70%,7,1.0,0.0,33,PORTUGUÉS,3.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,ITALIANO,1.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,OTROS IDIOMAS,1.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,ESPAÑOL,7.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,INGLÉS,10.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,FRANCÉS,2.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,SIN IDENTIFICAR,9.0
BRASIL,2011,70% - 80%,8,1.0,0.0,32,PORTUGUÉS,2.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,ITALIANO,1.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,ESPAÑOL,3.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,INGLÉS,11.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,FRANCÉS,3.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,SIN IDENTIFICAR,10.0
BRASIL,2011,80% - 90%,9,1.0,0.0,32,PORTUGUÉS,4.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,ITALIANO,1.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,ALEMÁN,1.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,COREANO,1.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,ESPAÑOL,2.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,INGLÉS,12.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,FRANCÉS,1.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,SIN IDENTIFICAR,10.0
BRASIL,2011,90% - 100%,10,1.0,0.0,32,PORTUGUÉS,4.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,FRANCÉS,59.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,GRIEGO,2.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,ITALIANO,32.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,SIN IDENTIFICAR,160.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,DANÉS,2.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,CHINO,1.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,PORTUGUÉS,18.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,NEERLANDÉS,6.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,ESPAÑOL,30.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,INGLÉS,1174.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,ALEMÁN,28.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,LATÍN,3.0
BRASIL,2012,Top 10%,1,126.67,56.15,12,OTROS,5.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,FRANCÉS,34.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,ITALIANO,33.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,SIN IDENTIFICAR,52.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,CHINO,1.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,PORTUGUÉS,1.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,NEERLANDÉS,2.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,ESPAÑOL,22.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,INGLÉS,136.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,RUSO,4.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,ALEMÁN,11.0
BRASIL,2012,10% - 20%,2,24.75,13.4,12,OTROS,1.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,FRANCÉS,11.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,ITALIANO,1.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,SIN IDENTIFICAR,54.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,DANÉS,1.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,ESPAÑOL,16.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,INGLÉS,43.0
BRASIL,2012,20% - 30%,3,11.17,1.47,12,ALEMÁN,8.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,FRANCÉS,2.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,ITALIANO,1.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,SIN IDENTIFICAR,17.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,PORTUGUÉS,5.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,ESPAÑOL,20.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,INGLÉS,31.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,RUSO,1.0
BRASIL,2012,30% - 40%,4,7.09,0.83,11,ALEMÁN,1.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,TURCO,2.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,FRANCÉS,7.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,ROMANO,1.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,ITALIANO,12.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,SIN IDENTIFICAR,7.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,PORTUGUÉS,11.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,ESPAÑOL,3.0
BRASIL,2012,40% - 50%,5,5.64,0.67,11,INGLÉS,19.0
BRASIL,2012,50% - 60%,6,3.36,0.67,11,FRANCÉS,2.0
BRASIL,2012,50% - 60%,6,3.36,0.67,11,SIN IDENTIFICAR,12.0
BRASIL,2012,50% - 60%,6,3.36,0.67,11,PORTUGUÉS,13.0
